irn,identifier,title,title_length,number_of_images,media_irn,media_title,media_type,contentUrl,thumbnailUrl,rights_title,width,height,description,cleanDescription,observedDimension,creator,createdDate,createdPlace,lat,long,productionUsedTechnique,isMadeOfSummary,isMadeOf,isTypeOf,influencedBy,depicts,refersTo,creditLine,qualityScore,CO_url,CO_url_text
1500267,RB000261/081a,View of Sulphur Island bearing ENE. Plate 80. From the book: Folio of Plates to Captain Cook's Voyages,102,,370740,RB000261/081a; View of Sulphur Island bearing ENE. Plate 80. From the book: Folio of Plates to Captain Cook's Voyages; 1784; printing paper; printing,ImageObject,https://media.tepapa.govt.nz/collection/370740/full,https://media.tepapa.govt.nz/collection/370740/thumb,No Known Copyright Restrictions,3816,4712,,,,Thomas Harmar (engraver (printmaker)),1784,,,,printing,,"printing paper, ink",rare books,,Io-jima,,Gift of Charles Rooking Carter,5.1666665,https://collections.tepapa.govt.nz/object/1500267,Te Papa Collections Online
1501123,RB000296/001a,"Man Woman & Child, natives of Terra del fuego, in the dress of that Country, Plate 1. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",177,,358097,"RB000296; A journal of a voyage to the South Seas; 1773; Parkinson, Sydney ; Page 01",ImageObject,https://media.tepapa.govt.nz/collection/358097/full,https://media.tepapa.govt.nz/collection/358097/thumb,No Known Copyright Restrictions,5436,4080,,,,"after Sydney Parkinson, Thomas Chambers (lithographer)",1773,London,51.5,-0.167,printing,,"printing paper, ink",rare books,,"Voyages around the world, Discovery & exploration, Indigenous peoples, Argentina",,Gift of Charles Rooking Carter,5.1666665,https://collections.tepapa.govt.nz/object/1501123,Te Papa Collections Online
1501124,RB000296/000a,"Eastern Hemisphere. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",111,,358131,"RB000296; A journal of a voyage to the South Seas; 1773; Parkinson, Sydney; Eastern Hemisphere",ImageObject,https://media.tepapa.govt.nz/collection/358131/full,https://media.tepapa.govt.nz/collection/358131/thumb,No Known Copyright Restrictions,4080,5436,,,,Samuel John Neele (engraver (printmaker)),1773,London,51.5,-0.167,printing,,"printing paper, ink",rare books,Map making,"Voyages around the world, Discovery & exploration",,Gift of Charles Rooking Carter,5.0,https://collections.tepapa.govt.nz/object/1501124,Te Papa Collections Online
1501128,RB000296/008a,"View of a village in the Bay of Good success in the Islands of Terra del Fuego, Plate 2. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",180,,358098,"RB000296; A journal of a voyage to the South Seas; 1773; Parkinson, Sydney ; Page 02",ImageObject,https://media.tepapa.govt.nz/collection/358098/full,https://media.tepapa.govt.nz/collection/358098/thumb,No Known Copyright Restrictions,5436,4080,,,,"after Alexander Buchan, James Newton (engraver (printmaker))",1773,London,51.5,-0.167,printing,,"printing paper, ink",rare books,,"Voyages around the world, Discovery & exploration, Indigenous peoples, Argentina",,Gift of Charles Rooking Carter,5.1666665,https://collections.tepapa.govt.nz/object/1501128,Te Papa Collections Online
1501129,RB000296/000b,"Western Hemisphere. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",111,,358133,"RB000296; A journal of a voyage to the South Seas; 1773; Parkinson, Sydney; Western Hemisphere",ImageObject,https://media.tepapa.govt.nz/collection/358133/full,https://media.tepapa.govt.nz/collection/358133/thumb,No Known Copyright Restrictions,4080,5436,,,,Samuel John Neele (engraver (printmaker)),1773,London,51.5,-0.167,printing,,"printing paper, ink",rare books,Map making,"Voyages around the world, Discovery & exploration",,Gift of Charles Rooking Carter,5.0,https://collections.tepapa.govt.nz/object/1501129,Te Papa Collections Online
1501131,RB000296/004a,"Venus Fort, Erected by the Endeavors people to secure themselves during the Observation of the transit of Venus at Otaheite. Plate 4. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",225,,358100,"RB000296; A journal of a voyage to the South Seas; 1773; Parkinson, Sydney ; Page 04",ImageObject,https://media.tepapa.govt.nz/collection/358100/full,https://media.tepapa.govt.nz/collection/358100/thumb,No Known Copyright Restrictions,5436,4080,,,,"after Sydney Parkinson, Samuel Middiman (engraver (printmaker))",1773,London,51.5,-0.167,printing,,"printing paper, ink",rare books,,"Voyages around the world, Discovery & exploration, Indigenous peoples",astronomy,Gift of Charles Rooking Carter,5.3333335,https://collections.tepapa.govt.nz/object/1501131,Te Papa Collections Online
1501134,RB000296/007a,"The head of a Native of Omtaheite with the face Curiously tataoued. And the n'ry mouth, or manner of defying their enemies practised by the people of that & the neighboring island. Plate 7. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",281,,358103,"RB000296; A journal of a voyage to the South Seas; 1773; Parkinson, Sydney ; Page 07",ImageObject,https://media.tepapa.govt.nz/collection/358103/full,https://media.tepapa.govt.nz/collection/358103/thumb,No Known Copyright Restrictions,5436,4080,,,,"after Sydney Parkinson, Richard Godfrey (engraver (printmaker))",1773,London,51.5,-0.167,printing,,"printing paper, ink",rare books,,"Voyages around the world, Discovery & exploration, Indigenous peoples, Tahitian",,Gift of Charles Rooking Carter,5.3333335,https://collections.tepapa.govt.nz/object/1501134,Te Papa Collections Online
1501137,RB000296/066a,"The Lad Taiyota, Native of Otaheite, in the dress of his Country. Plate 9. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",166,,358105,"RB000296; A journal of a voyage to the South Seas; 1773; Parkinson, Sydney ; Page 09",ImageObject,https://media.tepapa.govt.nz/collection/358105/full,https://media.tepapa.govt.nz/collection/358105/thumb,No Known Copyright Restrictions,3854,5122,,,,"after Sydney Parkinson, Richard Godfrey (engraver (printmaker))",1773,London,51.5,-0.167,printing,,"printing paper, ink",rare books,,"Voyages around the world, Discovery & exploration, Indigenous peoples, Tahitian",,Gift of Charles Rooking Carter,5.3333335,https://collections.tepapa.govt.nz/object/1501137,Te Papa Collections Online
1501141,RB000296/075a,"Various Instruments, & Utensils, of the Natives of Otaheite, & of the adjacent Islands.  Plate 13. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",190,,358115,"RB000296; A journal of a voyage to the South Seas; 1773; Parkinson, Sydney ; Page 13",ImageObject,https://media.tepapa.govt.nz/collection/358115/full,https://media.tepapa.govt.nz/collection/358115/thumb,No Known Copyright Restrictions,5436,4080,,,,"after Sydney Parkinson, after Samuel Grimm, W Darling (engraver (printmaker))",1773,London,51.5,-0.167,printing,,"printing paper, ink",rare books,,"Voyages around the world, Discovery & exploration, Indigenous peoples",Tahitian,Gift of Charles Rooking Carter,5.6666665,https://collections.tepapa.govt.nz/object/1501141,Te Papa Collections Online
1501142,RB000296/086a,"View of the North Side of the Entrance into Poverty Bay, & Morai Island, in New Zealand. 1. Young Nick's Head. 2. Morai Island. And View of another side of the Entrance into the said Bay.  Plate 14. From the book: A journal of a voyage to the South Seas, in his Majesty's ship the Endeavour",290,,358116,"RB000296; A journal of a voyage to the South Seas; 1773; Parkinson, Sydney ; Page 14",ImageObject,https://media.tepapa.govt.nz/collection/358116/full,https://media.tepapa.govt.nz/collection/358116/thumb,No Known Copyright Restrictions,5436,4080,,,,"after Sydney Parkinson, Richard Godfrey (engraver (printmaker))",1773,London,51.5,-0.167,printing,,"printing paper, ink",rare books,,"Voyages around the world, Discovery & exploration, New Zealand",,Gift of Charles Rooking Carter,5.3333335,https://collections.tepapa.govt.nz/object/1501142,Te Papa Collections Online
1524604,RB001235,"Thesaurus imaginum piscium testaceorum; quales sunt cancri, echini, echinometra, stellae marinae, &c. ut et cochlearum ... quibus accedunt conchylia, ut nautilus, cornu Ammonis, & conch univalvi et bivalviae ... denique mineralia ...",233,,386497,"RB001235; Thesaurus imaginum piscium testaceorum; quales sunt cancri, echini, echinometra, stellae marinae, &c. ut et cochlearum ... quibus accedunt conchylia, ut nautilus, cornu Ammonis, & conch univalvi et bivalviae ... denique mineralia ...; 1739; ; vi",ImageObject,https://media.tepapa.govt.nz/collection/386497/full,https://media.tepapa.govt.nz/collection/386497/thumb,CC BY-NC-ND 4.0,8151,6461,"<P>The cloudy eyes of this Dutch botanist show the glaucoma that eventually blinded him.</P>
<P>Georg Eberhard Rumphius spent most of his life in the Maluku Islands, part of a Dutch colony in the East Indies. He made extensive studies of local plants and animals, but was beset by personal tragedy and died before his manuscripts were published.</P>
<P>Books of scientific knowledge became more common in Europe during the 1600s and 1700s. They contributed to the field of collecting and classifying &#8211; important elements of the modern museum.<BR></P>","The cloudy eyes of this Dutch botanist show the glaucoma that eventually blinded him.
Georg Eberhard Rumphius spent most of his life in the Maluku Islands, part of a Dutch colony in the East Indies. He made extensive studies of local plants and animals, but was beset by personal tragedy and died before his manuscripts were published.
Books of scientific knowledge became more common in Europe during the 1600s and 1700s. They contributed to the field of collecting and classifying &#8211; important elements of the modern museum.","Overall: 293mm (width), 439mm (length), 11mm (depth)",Georg Rumpf (author),1739,"Hague, The",52.083,4.267,,paper bound book,"book paper, printing ink",rare books,,,,,7.4266667,https://collections.tepapa.govt.nz/object/1524604,Te Papa Collections Online
1524604,RB001235,"Thesaurus imaginum piscium testaceorum; quales sunt cancri, echini, echinometra, stellae marinae, &c. ut et cochlearum ... quibus accedunt conchylia, ut nautilus, cornu Ammonis, & conch univalvi et bivalviae ... denique mineralia ...",233,,386498,"RB001235; Thesaurus imaginum piscium testaceorum; quales sunt cancri, echini, echinometra, stellae marinae, &c. ut et cochlearum ... quibus accedunt conchylia, ut nautilus, cornu Ammonis, & conch univalvi et bivalviae ... denique mineralia ...; 1739; ; vi",ImageObject,https://media.tepapa.govt.nz/collection/386498/full,https://media.tepapa.govt.nz/collection/386498/thumb,CC BY-NC-ND 4.0,6367,9800,"<P>The cloudy eyes of this Dutch botanist show the glaucoma that eventually blinded him.</P>
<P>Georg Eberhard Rumphius spent most of his life in the Maluku Islands, part of a Dutch colony in the East Indies. He made extensive studies of local plants and animals, but was beset by personal tragedy and died before his manuscripts were published.</P>
<P>Books of scientific knowledge became more common in Europe during the 1600s and 1700s. They contributed to the field of collecting and classifying &#8211; important elements of the modern museum.<BR></P>","The cloudy eyes of this Dutch botanist show the glaucoma that eventually blinded him.
Georg Eberhard Rumphius spent most of his life in the Maluku Islands, part of a Dutch colony in the East Indies. He made extensive studies of local plants and animals, but was beset by personal tragedy and died before his manuscripts were published.
Books of scientific knowledge became more common in Europe during the 1600s and 1700s. They contributed to the field of collecting and classifying &#8211; important elements of the modern museum.","Overall: 293mm (width), 439mm (length), 11mm (depth)",Georg Rumpf (author),1739,"Hague, The",52.083,4.267,,paper bound book,"book paper, printing ink",rare books,,,,,7.4266667,https://collections.tepapa.govt.nz/object/1524604,Te Papa Collections Online
1524604,RB001235,"Thesaurus imaginum piscium testaceorum; quales sunt cancri, echini, echinometra, stellae marinae, &c. ut et cochlearum ... quibus accedunt conchylia, ut nautilus, cornu Ammonis, & conch univalvi et bivalviae ... denique mineralia ...",233,,386499,"RB001235; Thesaurus imaginum piscium testaceorum; quales sunt cancri, echini, echinometra, stellae marinae, &c. ut et cochlearum ... quibus accedunt conchylia, ut nautilus, cornu Ammonis, & conch univalvi et bivalviae ... denique mineralia ...; 1739; ; vi",ImageObject,https://media.tepapa.govt.nz/collection/386499/full,https://media.tepapa.govt.nz/collection/386499/thumb,CC BY-NC-ND 4.0,6215,9762,"<P>The cloudy eyes of this Dutch botanist show the glaucoma that eventually blinded him.</P>
<P>Georg Eberhard Rumphius spent most of his life in the Maluku Islands, part of a Dutch colony in the East Indies. He made extensive studies of local plants and animals, but was beset by personal tragedy and died before his manuscripts were published.</P>
<P>Books of scientific knowledge became more common in Europe during the 1600s and 1700s. They contributed to the field of collecting and classifying &#8211; important elements of the modern museum.<BR></P>","The cloudy eyes of this Dutch botanist show the glaucoma that eventually blinded him.
Georg Eberhard Rumphius spent most of his life in the Maluku Islands, part of a Dutch colony in the East Indies. He made extensive studies of local plants and animals, but was beset by personal tragedy and died before his manuscripts were published.
Books of scientific knowledge became more common in Europe during the 1600s and 1700s. They contributed to the field of collecting and classifying &#8211; important elements of the modern museum.","Overall: 293mm (width), 439mm (length), 11mm (depth)",Georg Rumpf (author),1739,"Hague, The",52.083,4.267,,paper bound book,"book paper, printing ink",rare books,,,,,7.4266667,https://collections.tepapa.govt.nz/object/1524604,Te Papa Collections Online
